benchmarkCpp_300|org.cache2k.benchmark.RandomCacheBenchmark|74.73|300|2286|9047|1223
benchmarkCpp_500|org.cache2k.benchmark.RandomCacheBenchmark|83.29|500|1512|9047|1223
benchmarkUmassFinancial2_10000|org.cache2k.benchmark.RandomCacheBenchmark|65.76|10000|342427|1000000|102742
benchmarkUmassFinancial2_20000|org.cache2k.benchmark.RandomCacheBenchmark|75.08|20000|249206|1000000|102742
benchmarkScarabProds_25000|org.cache2k.benchmark.RandomCacheBenchmark|61.61|25000|11069072|28835840|1025965
benchmarkUmassFinancial2_40000|org.cache2k.benchmark.RandomCacheBenchmark|83.27|40000|167256|1000000|102742
benchmarkScarabProds_50000|org.cache2k.benchmark.RandomCacheBenchmark|72.28|50000|7992469|28835840|1025965
benchmarkUmassFinancial2_80000|org.cache2k.benchmark.RandomCacheBenchmark|88.90|80000|111007|1000000|102742
benchmarkScarabProds_75000|org.cache2k.benchmark.RandomCacheBenchmark|78.19|75000|6290437|28835840|1025965
benchmarkZipf900_100|org.cache2k.benchmark.RandomCacheBenchmark|28.86|100|2134054|3000000|900
benchmarkZipf900_300|org.cache2k.benchmark.RandomCacheBenchmark|78.57|300|642874|3000000|900
benchmarkZipf900_500|org.cache2k.benchmark.RandomCacheBenchmark|87.92|500|362457|3000000|900
benchmarkZipf900_700|org.cache2k.benchmark.RandomCacheBenchmark|93.32|700|200511|3000000|900
benchmarkUmassFinancial1_100000|org.cache2k.benchmark.RandomCacheBenchmark|57.25|100000|427456|1000000|291469
benchmarkUmassFinancial1_200000|org.cache2k.benchmark.RandomCacheBenchmark|66.63|200000|333688|1000000|291469
benchmarkWeb07_300|org.cache2k.benchmark.RandomCacheBenchmark|33.41|300|50687|76118|20484
benchmarkWeb12_300|org.cache2k.benchmark.RandomCacheBenchmark|38.35|300|58939|95607|13756
benchmarkRandom10_1|org.cache2k.benchmark.RandomCacheBenchmark|7.70|1|923|1000|10
benchmarkOrmAccessNight_10000|org.cache2k.benchmark.RandomCacheBenchmark|90.76|10000|462053|5000000|86466
benchmarkOrmAccessNight_20000|org.cache2k.benchmark.RandomCacheBenchmark|94.22|20000|288936|5000000|86466
benchmarkWeb07_1200|org.cache2k.benchmark.RandomCacheBenchmark|44.23|1200|42449|76118|20484
benchmarkWeb07_3000|org.cache2k.benchmark.RandomCacheBenchmark|49.38|3000|38533|76118|20484
benchmarkMulti2_1800|org.cache2k.benchmark.RandomCacheBenchmark|53.91|1800|12128|26311|5684
benchmarkMulti2_3000|org.cache2k.benchmark.RandomCacheBenchmark|46.76|3000|14009|26311|5684
benchmarkCpp_20|org.cache2k.benchmark.RandomCacheBenchmark|6.78|20|8434|9047|1223
benchmarkCpp_35|org.cache2k.benchmark.RandomCacheBenchmark|14.88|35|7701|9047|1223
benchmarkCpp_50|org.cache2k.benchmark.RandomCacheBenchmark|20.25|50|7215|9047|1223
benchmarkCpp_80|org.cache2k.benchmark.RandomCacheBenchmark|52.13|80|4331|9047|1223
benchmarkZipf900_50|org.cache2k.benchmark.RandomCacheBenchmark|35.63|50|1930985|3000000|900
