benchmarkTotalRandom1000_350|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|34.99|350|1950320|3000000|1000
benchmarkTotalRandom1000_500|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|50.02|500|1499490|3000000|1000
benchmarkTotalRandom1000_800|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|79.99|800|600425|3000000|1000
benchmarkEff90_500|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|91.02|500|269450|3000000|1000
benchmarkEff95_500|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|94.92|500|152540|3000000|900
benchmarkCpp_100|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|65.68|100|3105|9047|1223
benchmarkCpp_300|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|83.53|300|1490|9047|1223
benchmarkCpp_500|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|84.80|500|1375|9047|1223
benchmarkUmassFinancial2_10000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|73.57|10000|264308|1000000|102742
benchmarkUmassFinancial2_20000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|80.75|20000|192493|1000000|102742
benchmarkScarabProds_25000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|70.54|25000|8495890|28835840|1025965
benchmarkUmassFinancial2_40000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|86.30|40000|137007|1000000|102742
benchmarkScarabProds_50000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|78.85|50000|6098768|28835840|1025965
benchmarkUmassFinancial2_80000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|89.41|80000|105942|1000000|102742
benchmarkScarabProds_75000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|83.24|75000|4831701|28835840|1025965
benchmarkZipf900_100|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|59.14|100|1225724|3000000|900
benchmarkZipf900_300|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|78.87|300|633869|3000000|900
benchmarkZipf900_500|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|88.64|500|340920|3000000|900
benchmarkZipf900_700|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|95.24|700|142690|3000000|900
benchmarkUmassFinancial1_100000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|57.32|100000|426831|1000000|291469
benchmarkUmassFinancial1_200000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|67.42|200000|325811|1000000|291469
benchmarkWeb07_300|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|41.90|300|44228|76118|20484
benchmarkWeb12_300|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|48.89|300|48868|95607|13756
benchmarkRandom10_1|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|9.10|1|909|1000|10
benchmarkOrmAccessNight_10000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|94.05|10000|297471|5000000|86466
benchmarkOrmAccessNight_20000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|95.88|20000|205825|5000000|86466
benchmarkWeb07_1200|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|51.64|1200|36809|76118|20484
benchmarkWeb07_3000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|58.54|3000|31562|76118|20484
benchmarkMulti2_1800|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|48.50|1800|13550|26311|5684
benchmarkMulti2_3000|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|71.06|3000|7615|26311|5684
benchmarkCpp_20|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|0.56|20|8996|9047|1223
benchmarkCpp_35|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|1.15|35|8943|9047|1223
benchmarkCpp_50|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|10.99|50|8053|9047|1223
benchmarkCpp_80|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|46.68|80|4824|9047|1223
benchmarkZipf900_50|org.cache2k.benchmark.thirdparty.GuavaCacheBenchmark|47.71|50|1568755|3000000|900
