benchmarkTotalRandom1000_500|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|50.00|500|1499926|3000000|1000
benchmarkTotalRandom1000_800|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|80.00|800|600051|3000000|1000
benchmarkEff90_500|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|94.56|500|163083|3000000|1000
benchmarkEff95_500|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|96.73|500|98249|3000000|900
benchmarkCpp_100|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|76.75|100|2103|9047|1223
benchmarkCpp_300|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|84.97|300|1360|9047|1223
benchmarkCpp_500|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|85.84|500|1281|9047|1223
benchmarkUmassFinancial2_10000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|75.40|10000|246036|1000000|102742
benchmarkUmassFinancial2_20000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|81.70|20000|183019|1000000|102742
benchmarkScarabProds_25000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|75.67|25000|7016842|28835840|1025965
benchmarkUmassFinancial2_40000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|85.64|40000|143631|1000000|102742
benchmarkScarabProds_50000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|81.65|50000|5291339|28835840|1025965
benchmarkUmassFinancial2_80000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|89.16|80000|108430|1000000|102742
benchmarkScarabProds_75000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|84.75|75000|4396518|28835840|1025965
benchmarkZipf900_100|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|68.63|100|941250|3000000|900
benchmarkZipf900_300|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|83.77|300|486943|3000000|900
benchmarkZipf900_500|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|91.00|500|270070|3000000|900
benchmarkZipf900_700|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|96.00|700|120005|3000000|900
benchmarkUmassFinancial1_100000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|57.66|100000|423353|1000000|291469
benchmarkUmassFinancial1_200000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|68.09|200000|319074|1000000|291469
benchmarkWeb07_300|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|43.45|300|43042|76118|20484
benchmarkWeb12_300|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|48.91|300|48847|95607|13756
benchmarkRandom10_1|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|9.10|1|909|1000|10
benchmarkOrmAccessNight_10000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|93.53|10000|323511|5000000|86466
benchmarkOrmAccessNight_20000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|96.15|20000|192352|5000000|86466
benchmarkWeb07_1200|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|53.71|1200|35233|76118|20484
benchmarkWeb07_3000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|59.36|3000|30938|76118|20484
benchmarkMulti2_1800|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|67.13|1800|8649|26311|5684
benchmarkMulti2_3000|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|77.92|3000|5809|26311|5684
benchmarkCpp_20|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|22.06|20|7051|9047|1223
benchmarkCpp_35|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|43.52|35|5110|9047|1223
benchmarkCpp_50|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|56.25|50|3958|9047|1223
benchmarkCpp_80|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|71.67|80|2563|9047|1223
benchmarkZipf900_50|org.cache2k.benchmark.thirdparty.CaffeineBenchmark|59.13|50|1226095|3000000|900
