benchmarkCpp_500|org.cache2k.benchmark.LruCacheBenchmark|84.78|500|1377|9047|1223
benchmarkUmassFinancial2_10000|org.cache2k.benchmark.LruCacheBenchmark|73.55|10000|264521|1000000|102742
benchmarkUmassFinancial2_20000|org.cache2k.benchmark.LruCacheBenchmark|80.75|20000|192511|1000000|102742
benchmarkScarabProds_25000|org.cache2k.benchmark.LruCacheBenchmark|70.54|25000|8495821|28835840|1025965
benchmarkUmassFinancial2_40000|org.cache2k.benchmark.LruCacheBenchmark|86.30|40000|136971|1000000|102742
benchmarkScarabProds_50000|org.cache2k.benchmark.LruCacheBenchmark|78.85|50000|6098396|28835840|1025965
benchmarkUmassFinancial2_80000|org.cache2k.benchmark.LruCacheBenchmark|89.40|80000|105984|1000000|102742
benchmarkScarabProds_75000|org.cache2k.benchmark.LruCacheBenchmark|83.25|75000|4831352|28835840|1025965
benchmarkZipf900_100|org.cache2k.benchmark.LruCacheBenchmark|59.35|100|1219494|3000000|900
benchmarkZipf900_300|org.cache2k.benchmark.LruCacheBenchmark|78.91|300|632693|3000000|900
benchmarkZipf900_500|org.cache2k.benchmark.LruCacheBenchmark|88.65|500|340378|3000000|900
benchmarkZipf900_700|org.cache2k.benchmark.LruCacheBenchmark|95.25|700|142558|3000000|900
benchmarkUmassFinancial1_100000|org.cache2k.benchmark.LruCacheBenchmark|57.32|100000|426818|1000000|291469
benchmarkUmassFinancial1_200000|org.cache2k.benchmark.LruCacheBenchmark|67.41|200000|325930|1000000|291469
benchmarkWeb07_300|org.cache2k.benchmark.LruCacheBenchmark|41.90|300|44223|76118|20484
benchmarkWeb12_300|org.cache2k.benchmark.LruCacheBenchmark|49.01|300|48747|95607|13756
benchmarkRandom10_1|org.cache2k.benchmark.LruCacheBenchmark|9.10|1|909|1000|10
benchmarkOrmAccessNight_10000|org.cache2k.benchmark.LruCacheBenchmark|94.06|10000|297036|5000000|86466
benchmarkOrmAccessNight_20000|org.cache2k.benchmark.LruCacheBenchmark|95.87|20000|206334|5000000|86466
benchmarkWeb07_1200|org.cache2k.benchmark.LruCacheBenchmark|51.65|1200|36804|76118|20484
benchmarkWeb07_3000|org.cache2k.benchmark.LruCacheBenchmark|58.54|3000|31559|76118|20484
benchmarkMulti2_1800|org.cache2k.benchmark.LruCacheBenchmark|48.49|1800|13554|26311|5684
benchmarkMulti2_3000|org.cache2k.benchmark.LruCacheBenchmark|71.18|3000|7583|26311|5684
benchmarkCpp_20|org.cache2k.benchmark.LruCacheBenchmark|0.62|20|8991|9047|1223
benchmarkCpp_35|org.cache2k.benchmark.LruCacheBenchmark|0.86|35|8969|9047|1223
benchmarkCpp_50|org.cache2k.benchmark.LruCacheBenchmark|9.26|50|8209|9047|1223
benchmarkCpp_80|org.cache2k.benchmark.LruCacheBenchmark|44.24|80|5045|9047|1223
benchmarkZipf900_50|org.cache2k.benchmark.LruCacheBenchmark|47.87|50|1564049|3000000|900
