benchmarkUmassFinancial1_25000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|60.59|25000|394125|1000000|291469
benchmarkUmassFinancial1_50000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|64.68|50000|353208|1000000|291469
benchmarkTotalRandom1000_100|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|39.88|100|1803557|3000000|1000
benchmarkTotalRandom1000_200|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|55.11|200|1346727|3000000|1000
benchmarkTotalRandom1000_350|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|70.17|350|894979|3000000|1000
benchmarkTotalRandom1000_500|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|80.79|500|576300|3000000|1000
benchmarkTotalRandom1000_800|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|94.76|800|157151|3000000|1000
benchmarkEff90_500|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|97.06|500|88284|3000000|1000
benchmarkEff95_500|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|98.28|500|51743|3000000|900
benchmarkCpp_100|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|82.60|100|1574|9047|1223
benchmarkCpp_300|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|86.48|300|1223|9047|1223
benchmarkCpp_500|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|86.48|500|1223|9047|1223
benchmarkUmassFinancial2_10000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|84.09|10000|159140|1000000|102742
benchmarkUmassFinancial2_20000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|87.75|20000|122519|1000000|102742
benchmarkScarabProds_25000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|83.13|25000|4863780|28835840|1025965
benchmarkUmassFinancial2_40000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|89.73|40000|102742|1000000|102742
benchmarkScarabProds_50000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|88.44|50000|3334463|28835840|1025965
benchmarkUmassFinancial2_80000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|89.73|80000|102742|1000000|102742
benchmarkScarabProds_75000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|91.00|75000|2596212|28835840|1025965
benchmarkZipf900_100|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|76.92|100|692488|3000000|900
benchmarkZipf900_300|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|90.40|300|287955|3000000|900
benchmarkZipf900_500|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|95.74|500|127712|3000000|900
benchmarkZipf900_700|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|98.57|700|42797|3000000|900
benchmarkUmassFinancial1_100000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|69.68|100000|303208|1000000|291469
benchmarkUmassFinancial1_200000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|70.85|200000|291469|1000000|291469
benchmarkWeb07_300|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|55.89|300|33573|76118|20484
benchmarkWeb12_300|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|66.85|300|31698|95607|13756
benchmarkRandom10_1|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|27.20|1|728|1000|10
benchmarkOrmAccessNight_10000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|96.33|10000|183590|5000000|86466
benchmarkOrmAccessNight_20000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|97.59|20000|120531|5000000|86466
benchmarkWeb07_1200|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|64.65|1200|26910|76118|20484
benchmarkWeb07_3000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|70.28|3000|22622|76118|20484
benchmarkMulti2_1800|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|73.13|1800|7069|26311|5684
benchmarkMulti2_3000|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|78.40|3000|5684|26311|5684
benchmarkCpp_20|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|27.63|20|6547|9047|1223
benchmarkCpp_35|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|47.56|35|4744|9047|1223
benchmarkCpp_50|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|63.46|50|3306|9047|1223
benchmarkCpp_80|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|79.35|80|1868|9047|1223
benchmarkZipf900_50|org.cache2k.benchmark.thirdparty.CaffeineSimulatorOptBenchmark|67.75|50|967355|3000000|900
